trial_id,creation_date,start_date,completion_date,state,dev_test_combo,iterations,coord_interval,influence_tuning_batch_size,influence_tuning_epochs,influence_tuning_lr,num_train_epochs,seed
t4qfe4fiay,2021-05-12 01:51:06.445233,2021-05-12 02:15:09.000000,2021-05-12 07:31:38.976952,COMPLETED,79375.784,,50,16,10,0.000003,10,2023
zyyjbt2vhi,2021-05-12 02:13:32.296466,2021-05-12 02:13:55.000000,2021-05-12 07:30:01.875142,COMPLETED,83333.84,,50,64,5,0.00003,20,2025
czhrddxsnw,2021-05-12 02:13:31.546757,2021-05-12 02:13:55.000000,2021-05-12 07:22:09.049620,COMPLETED,73541.71,,50,64,10,0.000001,10,2021
8y4ygxx7s4,2021-05-11 21:02:06.344715,2021-05-11 21:02:20.000000,2021-05-12 07:18:46.786494,COMPLETED,72916.718,,25,16,10,0.000001,10,2023
vetu56n8dd,2021-05-12 02:05:16.099300,2021-05-12 02:05:31.000000,2021-05-12 07:16:58.816380,COMPLETED,74166.726,,50,64,5,0.00003,20,2023
zjgqimnth4,2021-05-12 02:01:41.935393,2021-05-12 02:05:52.000000,2021-05-12 07:16:00.436751,COMPLETED,50000.5,,25,4,5,0.00003,10,2023
asdbx7w5st,2021-05-11 20:23:32.066181,2021-05-11 20:23:33.000000,2021-05-12 06:42:04.490142,COMPLETED,50000.5,,25,4,10,0.00001,10,2025
uw78beirug,2021-05-11 20:43:29.019407,2021-05-11 20:43:38.000000,2021-05-12 06:36:37.995695,COMPLETED,76041.764,,25,4,10,0.000001,10,2024
pct5zwk9ba,2021-05-12 01:18:13.158335,2021-05-12 01:18:14.000000,2021-05-12 06:26:42.594424,COMPLETED,74166.724,,50,4,10,0.000001,10,2024
timyjda2y9,2021-05-11 22:56:02.563447,2021-05-12 01:12:40.000000,2021-05-12 06:25:35.709673,COMPLETED,70833.7,,50,64,10,0.000003,10,2024
3223ejpew6,2021-05-11 23:16:58.523113,2021-05-12 00:57:06.000000,2021-05-12 06:16:13.686533,COMPLETED,76041.766,,50,4,5,0.000003,20,2025
wx53wgcmya,2021-05-12 00:51:23.143505,2021-05-12 00:51:58.000000,2021-05-12 06:10:10.344459,COMPLETED,78125.76,,50,64,5,0.00003,20,2022
9nm88nnygz,2021-05-11 23:21:37.887177,2021-05-12 00:54:35.000000,2021-05-12 06:05:46.118518,COMPLETED,80833.8,,25,16,5,0.000003,10,2022
6zy7myf8fc,2021-05-12 00:53:43.508363,2021-05-12 00:54:04.000000,2021-05-12 06:02:02.695803,COMPLETED,74166.744,,50,64,5,0.000003,20,2024
8xbh22jkdb,2021-05-12 03:13:44.951159,2021-05-12 03:14:05.000000,2021-05-12 05:52:06.255137,COMPLETED,76041.768,,50,64,5,0.000003,10,2021
pbsamxh99r,2021-05-12 02:53:27.830225,2021-05-12 02:53:45.000000,2021-05-12 05:39:06.534747,COMPLETED,50000.502,,50,4,5,0.00001,10,2021
h5n5gacgey,2021-05-11 22:59:32.325167,2021-05-12 00:22:54.000000,2021-05-12 05:38:48.428314,COMPLETED,80208.786,,50,4,10,0.00001,10,2025
irbr8gccbg,2021-05-12 00:29:14.837179,2021-05-12 00:29:31.000000,2021-05-12 05:31:55.201050,COMPLETED,74375.738,,25,16,5,0.000001,10,2021
85xmqdjccy,2021-05-12 00:06:03.991367,2021-05-12 00:16:16.000000,2021-05-12 05:27:22.546488,COMPLETED,77083.744,,25,4,5,0.000001,10,2022
gz2ds4pcwk,2021-05-11 19:13:41.171741,2021-05-11 19:14:04.000000,2021-05-12 05:27:05.325187,COMPLETED,48541.498,,50,16,10,0.00001,20,2021
kipcv7x3yd,2021-05-12 02:38:17.144517,2021-05-12 02:42:55.000000,2021-05-12 05:16:49.966326,COMPLETED,79791.81,,50,4,5,0.000003,10,2023
p4svxnqyna,2021-05-11 23:32:06.243774,2021-05-11 23:47:26.000000,2021-05-12 05:02:03.472310,COMPLETED,80416.816,,50,4,5,0.000003,20,2022
8sn8qvt2ir,2021-05-11 18:02:08.773687,2021-05-11 18:16:23.000000,2021-05-12 04:56:23.049823,COMPLETED,82083.8,,25,64,10,0.00001,10,2025
7kyycrta7w,2021-05-12 01:45:14.860449,2021-05-12 01:45:42.000000,2021-05-12 04:33:17.347167,COMPLETED,50000.5,,50,4,5,0.00003,10,2021
a5282iwsbi,2021-05-11 22:28:02.153874,2021-05-11 23:10:19.000000,2021-05-12 04:26:50.319783,COMPLETED,77916.808,,50,16,10,0.00001,10,2025
nwq7s9k2dx,2021-05-11 22:26:51.701125,2021-05-11 22:59:20.000000,2021-05-12 04:19:49.810054,COMPLETED,76250.758,,25,64,5,0.00003,10,2022
typbb9nycx,2021-05-11 17:07:04.027397,2021-05-11 17:12:05.000000,2021-05-12 04:11:21.628875,COMPLETED,50000.5,,25,16,5,0.00003,20,2021
c3tgvhew8h,2021-05-11 17:21:07.799896,2021-05-11 17:21:10.000000,2021-05-12 03:38:54.014959,COMPLETED,50000.5,,25,4,10,0.00001,10,2022
5cv7gfg5yx,2021-05-11 22:19:52.230549,2021-05-11 22:20:10.000000,2021-05-12 03:35:36.146536,COMPLETED,50000.5,,50,4,5,0.00003,20,2022
rs99zwmt8e,2021-05-11 17:21:07.097227,2021-05-11 17:21:11.000000,2021-05-12 03:32:46.467818,COMPLETED,81458.794,,25,64,10,0.00003,10,2022
37vtinmm4k,2021-05-11 22:24:31.723659,2021-05-11 22:24:54.000000,2021-05-12 03:27:26.573372,COMPLETED,74166.73,,25,16,5,0.000001,10,2023
f4npp93svz,2021-05-12 00:44:22.456922,2021-05-12 00:44:32.000000,2021-05-12 03:18:24.637510,COMPLETED,77291.776,,50,64,5,0.00001,10,2023
vnffxhievx,2021-05-11 21:15:36.074449,2021-05-11 21:52:00.000000,2021-05-12 03:12:57.384441,COMPLETED,86458.836,,50,4,10,0.00003,10,2024
r6ibstsf4i,2021-05-12 00:24:36.475033,2021-05-12 00:26:08.000000,2021-05-12 03:04:00.205652,COMPLETED,81458.794,,50,64,5,0.000001,10,2023
4t2hx9edz4,2021-05-11 21:39:09.099671,2021-05-11 21:52:12.000000,2021-05-12 02:55:30.624945,COMPLETED,73333.746,,25,4,5,0.000001,10,2021
tu7wzkxas5,2021-05-11 14:35:33.952558,2021-05-11 15:28:00.000000,2021-05-12 02:52:20.022836,COMPLETED,72708.746,,25,4,5,0.000001,20,2024
tt6zvqyaqv,2021-05-11 23:59:04.365846,2021-05-11 23:59:06.000000,2021-05-12 02:36:58.979643,COMPLETED,50000.5,,50,16,5,0.00001,10,2025
mwffpm7f78,2021-05-11 15:51:51.835472,2021-05-11 16:07:17.000000,2021-05-12 02:25:54.621731,COMPLETED,76250.766,,50,16,10,0.000001,20,2021
z7eatmmvjm,2021-05-11 21:05:37.050571,2021-05-11 21:06:11.000000,2021-05-12 02:24:34.902198,COMPLETED,74166.748,,50,16,5,0.000003,20,2025
qsi58rqpz5,2021-05-11 14:45:01.320492,2021-05-11 15:27:54.000000,2021-05-12 02:20:57.745002,COMPLETED,77291.762,,25,4,5,0.000003,20,2023
fsqehk4ez2,2021-05-11 08:24:56.888788,2021-05-11 14:47:08.000000,2021-05-12 02:17:28.091259,COMPLETED,70416.71,,25,64,5,0.000001,20,2024
hh4bp5dtie,2021-05-11 20:39:49.217085,2021-05-11 20:39:52.000000,2021-05-12 02:13:24.498393,COMPLETED,79375.774,,50,64,5,0.000001,20,2022
bm6abwd962,2021-05-11 07:03:26.195783,2021-05-11 15:28:02.000000,2021-05-12 02:12:49.433556,COMPLETED,75625.738,,25,64,5,0.000001,20,2023
cqpcx6uyc8,2021-05-11 02:26:08.609291,2021-05-11 15:27:58.000000,2021-05-12 02:04:39.575604,COMPLETED,78750.774,,50,16,10,0.000001,20,2023
2wchdadpxg,2021-05-11 09:43:03.476895,2021-05-11 15:28:01.000000,2021-05-12 02:03:31.169591,COMPLETED,85000.862,,25,4,10,0.00001,10,2023
yuecy9mqi4,2021-05-11 20:40:59.852313,2021-05-11 20:41:05.000000,2021-05-12 02:00:36.664882,COMPLETED,73125.722,,50,4,5,0.000001,20,2024
56h2rhz5he,2021-05-11 07:16:14.657747,2021-05-11 15:27:52.000000,2021-05-12 01:59:43.967215,COMPLETED,75416.752,,50,64,10,0.000003,20,2021
6dmyk8swnw,2021-05-11 13:44:17.282141,2021-05-11 15:28:02.000000,2021-05-12 01:58:44.686599,COMPLETED,84375.856,,25,4,10,0.00001,10,2021
9dfn2fhadc,2021-05-11 12:05:08.553469,2021-05-11 15:27:56.000000,2021-05-12 01:50:13.221225,COMPLETED,73333.754,,50,16,10,0.000003,20,2024
ywee9yj2jp,2021-05-11 14:48:35.726467,2021-05-11 15:07:10.000000,2021-05-12 01:45:39.774436,COMPLETED,50000.5,,50,4,10,0.00003,20,2023
8gk4mh9a82,2021-05-11 01:56:44.161165,2021-05-11 15:28:01.000000,2021-05-12 01:44:59.792775,COMPLETED,74375.734,,25,64,10,0.000003,10,2022
hjicpgvg3r,2021-05-11 18:39:31.338177,2021-05-11 19:17:42.000000,2021-05-12 00:35:58.293672,COMPLETED,71875.74,,25,16,5,0.00001,10,2023
hfxv2hud25,2021-05-11 19:24:08.927981,2021-05-11 19:24:20.000000,2021-05-12 00:28:42.466109,COMPLETED,78333.76,,25,16,5,0.000001,10,2025
z6dtks9xk7,2021-05-11 14:18:01.786919,2021-05-11 14:18:12.000000,2021-05-12 00:23:25.872484,COMPLETED,76041.75,,50,4,10,0.000003,20,2022
22mm5p77s7,2021-05-11 02:23:46.443767,2021-05-11 02:23:54.000000,2021-05-12 00:05:46.841446,COMPLETED,50000.5,,25,64,10,0.00003,20,2024
wmurmzxui9,2021-05-11 13:06:47.653412,2021-05-11 13:32:14.000000,2021-05-11 23:58:25.583089,COMPLETED,76875.784,,25,16,10,0.000001,10,2025
u7yv92pj9q,2021-05-11 20:52:46.861152,2021-05-11 20:52:55.000000,2021-05-11 23:31:44.712497,COMPLETED,75416.76,,50,64,5,0.000001,10,2021
y5s4xc8j8f,2021-05-11 11:52:19.446103,2021-05-11 13:21:29.000000,2021-05-11 23:21:25.756990,COMPLETED,74583.734,,50,4,10,0.000001,20,2025
mscvx57z8d,2021-05-11 20:32:50.494999,2021-05-11 20:32:52.000000,2021-05-11 23:16:07.961307,COMPLETED,50000.5,,50,4,5,0.00003,10,2023
6m4s7nq626,2021-05-11 09:37:11.889159,2021-05-11 13:14:28.000000,2021-05-11 23:13:21.495452,COMPLETED,77916.762,,25,64,10,0.000001,10,2021
3m8sv93ssa,2021-05-11 10:04:02.258837,2021-05-11 12:24:05.000000,2021-05-11 22:59:20.679691,COMPLETED,79583.818,,25,16,10,0.000001,10,2022
sw3t9w78z5,2021-05-11 20:09:32.988613,2021-05-11 20:09:41.000000,2021-05-11 22:58:25.459079,COMPLETED,73958.766,,50,4,5,0.000001,10,2024
a3mphz9x87,2021-05-11 17:59:45.247420,2021-05-11 20:09:22.000000,2021-05-11 22:55:28.832868,COMPLETED,50000.5,,50,4,5,0.00001,10,2025
x3w5z6hzi2,2021-05-11 18:14:59.467006,2021-05-11 19:38:00.000000,2021-05-11 22:27:21.466534,COMPLETED,83750.8,,50,16,5,0.00001,10,2021
j4ndiuidmf,2021-05-11 02:28:28.246756,2021-05-11 11:47:26.000000,2021-05-11 22:26:30.449271,COMPLETED,54791.564,,50,64,10,0.00003,20,2023
ugxng6523y,2021-05-11 17:11:45.224190,2021-05-11 17:12:08.000000,2021-05-11 22:23:35.697274,COMPLETED,79791.8,,50,16,5,0.00001,20,2023
ghzxum68vh,2021-05-11 16:48:19.077454,2021-05-11 17:00:41.000000,2021-05-11 22:19:02.793650,COMPLETED,78541.772,,50,16,5,0.000001,20,2022
mm8p7s7cke,2021-05-11 01:45:23.407085,2021-05-11 10:15:34.000000,2021-05-11 22:09:04.185265,COMPLETED,76041.76,,25,16,5,0.000003,20,2023
w8e8j8p35j,2021-05-11 19:04:01.863315,2021-05-11 19:04:19.000000,2021-05-11 21:38:30.734703,COMPLETED,78541.792,,50,16,5,0.000003,10,2021
7vai35h4pb,2021-05-11 16:03:36.052823,2021-05-11 16:12:23.000000,2021-05-11 21:33:23.318084,COMPLETED,79375.796,,25,4,5,0.000003,10,2021
bakp4abebc,2021-05-11 14:54:26.176063,2021-05-11 15:49:04.000000,2021-05-11 21:19:10.983403,COMPLETED,77500.76,,50,64,10,0.00001,10,2022
26macv69ud,2021-05-11 16:11:46.055969,2021-05-11 16:12:04.000000,2021-05-11 21:18:28.113851,COMPLETED,76250.768,,25,64,5,0.000003,10,2024
ti2bcdht2j,2021-05-11 14:59:08.172302,2021-05-11 15:52:45.000000,2021-05-11 21:15:25.433775,COMPLETED,84166.834,,50,64,5,0.00003,20,2024
favdbtapph,2021-05-11 18:04:29.193105,2021-05-11 18:16:34.000000,2021-05-11 21:04:45.093383,COMPLETED,82708.814,,50,16,5,0.00001,10,2022
z8947vzvkn,2021-05-12 03:39:34.121063,2021-05-12 03:39:49.000000,2021-05-12 14:24:15.000743,COMPLETED,79583.776,,25,16,10,0.000003,10,2025
6rtyhwwgvp,2021-05-11 08:47:04.002377,2021-05-11 15:27:58.000000,2021-05-12 14:17:37.911534,COMPLETED,74375.744,,25,4,10,0.000001,20,2024
iv5nq3aife,2021-05-12 03:36:02.696520,2021-05-12 03:36:04.000000,2021-05-12 13:56:56.950771,COMPLETED,73333.746,,50,4,10,0.000003,20,2025
9fxbzeqfqq,2021-05-12 03:27:52.241960,2021-05-12 03:28:12.000000,2021-05-12 13:29:30.508074,COMPLETED,80625.786,,50,4,10,0.000003,20,2024
6uar7k8awf,2021-05-12 03:19:36.036911,2021-05-12 03:19:52.000000,2021-05-12 13:24:46.750203,COMPLETED,75625.758,,25,64,10,0.000001,10,2025
pxgc4atesb,2021-05-12 10:40:50.992956,2021-05-12 10:41:13.000000,2021-05-12 13:17:20.659942,COMPLETED,75416.75,,50,16,5,0.00001,10,2024
tvdkug52pp,2021-05-12 07:56:57.163853,2021-05-12 07:57:24.000000,2021-05-12 13:13:05.268038,COMPLETED,84166.828,,50,64,10,0.00003,10,2025
hvkkba3hz9,2021-05-12 01:12:22.172232,2021-05-12 01:47:50.000000,2021-05-12 13:12:10.646653,COMPLETED,79166.79,,25,4,5,0.000001,20,2021
k4pw9mn4vu,2021-05-12 02:00:30.512480,2021-05-12 02:00:50.000000,2021-05-12 13:09:11.529206,COMPLETED,81250.806,,25,64,5,0.00003,20,2023
hyit47j4e4,2021-05-11 03:08:15.822392,2021-05-11 14:35:19.000000,2021-05-12 13:06:47.206547,COMPLETED,79791.768,,25,64,10,0.00001,20,2022
7g7e2jfp6h,2021-05-11 06:07:42.843663,2021-05-11 10:08:25.000000,2021-05-11 21:02:03.597041,COMPLETED,62500.626,,25,4,5,0.00001,20,2021
x6ui5gwbuh,2021-05-11 15:28:32.749071,2021-05-11 15:49:09.000000,2021-05-11 21:01:59.410672,COMPLETED,78541.776,,50,64,10,0.000001,10,2023
w77ygqh27a,2021-05-11 14:41:29.783344,2021-05-11 15:27:58.000000,2021-05-11 20:54:24.675905,COMPLETED,79375.796,,50,4,5,0.00001,20,2021
cd6ssy8g9a,2021-05-11 15:09:44.510338,2021-05-11 15:28:01.000000,2021-05-11 20:53:28.357638,COMPLETED,50000.5,,50,16,10,0.00001,10,2024
idwb4dq4vj,2021-05-11 02:42:29.681187,2021-05-11 09:26:41.000000,2021-05-11 20:51:31.762296,COMPLETED,78333.76,,25,4,5,0.000003,20,2025
q25xu49vq2,2021-05-11 12:55:08.456206,2021-05-11 15:27:56.000000,2021-05-11 20:42:06.599029,COMPLETED,50000.5,,50,4,10,0.00001,10,2024
tzd9zsysda,2021-05-11 02:17:54.326499,2021-05-11 14:56:23.000000,2021-05-11 20:40:43.578346,COMPLETED,73750.736,,50,64,5,0.000001,20,2021
23abxr6d23,2021-05-11 13:24:23.692948,2021-05-11 15:27:59.000000,2021-05-11 20:39:23.732044,COMPLETED,78125.776,,25,64,5,0.000003,10,2022
y6uzky8jtd,2021-05-11 03:03:31.889042,2021-05-11 15:28:02.000000,2021-05-11 20:32:43.914586,COMPLETED,50000.5,,50,64,10,0.00003,10,2024
tucktgva3c,2021-05-10 21:44:45.904794,2021-05-10 21:45:28.000000,2021-05-11 20:22:44.576235,COMPLETED,50000.5,,25,4,10,0.00003,20,2021
vgfqvtv4aq,2021-05-11 05:42:05.828183,2021-05-11 14:46:45.000000,2021-05-11 20:09:46.709905,COMPLETED,84791.826,,25,16,5,0.00001,10,2024
z37q96ks36,2021-05-11 13:36:06.363591,2021-05-11 14:54:11.000000,2021-05-11 20:09:22.657855,COMPLETED,77708.812,,50,16,5,0.00001,20,2024
cxzaxhn2sj,2021-05-10 21:02:23.918649,2021-05-10 21:02:25.000000,2021-05-11 19:23:12.693800,COMPLETED,50000.5,,25,16,10,0.00003,20,2024
geikvq9k9x,2021-05-11 07:38:19.667624,2021-05-11 13:45:16.000000,2021-05-11 19:13:13.218109,COMPLETED,50000.5,,50,16,10,0.00003,10,2024
n3j8s2w442,2021-05-10 21:05:56.326332,2021-05-10 21:05:59.000000,2021-05-11 19:03:32.215842,COMPLETED,80000.786,,25,16,10,0.00001,20,2025
m76a6mfpbs,2021-05-11 07:46:32.416912,2021-05-11 07:46:40.000000,2021-05-11 18:48:26.601712,COMPLETED,50000.502,,25,16,5,0.00001,20,2021
2k44zwse2e,2021-05-11 15:44:52.151689,2021-05-11 15:48:30.000000,2021-05-11 18:43:23.399379,COMPLETED,77916.786,,50,64,5,0.000001,10,2025
atq3dp88xt,2021-05-11 08:05:10.596469,2021-05-11 13:20:49.000000,2021-05-11 18:38:39.501272,COMPLETED,81458.79,,25,16,5,0.000003,10,2021
x2php6mz4u,2021-05-10 21:34:14.824062,2021-05-10 21:34:22.000000,2021-05-11 18:25:00.861821,COMPLETED,69583.704,,25,4,10,0.000003,20,2021
p4m57bt6nh,2021-05-11 03:04:44.793665,2021-05-11 13:14:28.000000,2021-05-11 18:14:02.897598,COMPLETED,80208.792,,50,16,10,0.000001,10,2022
69wjby5e24,2021-05-11 02:55:17.762007,2021-05-11 15:27:56.000000,2021-05-11 18:03:29.021368,COMPLETED,73333.722,,50,4,5,0.000001,10,2023
wm64mhnbv3,2021-05-11 15:07:20.946863,2021-05-11 15:21:04.000000,2021-05-11 18:01:18.907577,COMPLETED,80000.796,,50,64,5,0.00003,10,2023
p2x8b7xrt5,2021-05-11 07:41:51.333292,2021-05-11 07:42:18.000000,2021-05-11 17:58:58.555209,COMPLETED,50000.5,,50,16,10,0.00003,20,2025
b5guuhm2ym,2021-05-11 08:31:53.906157,2021-05-11 11:51:11.000000,2021-05-11 17:20:54.467693,COMPLETED,73125.736,,50,64,5,0.000003,20,2025
cxbt2ww8h3,2021-05-11 08:14:27.422652,2021-05-11 14:35:17.000000,2021-05-11 17:20:09.838115,COMPLETED,84166.826,,50,64,5,0.00003,10,2024
euy2mpait9,2021-05-11 11:57:02.451054,2021-05-11 11:57:13.000000,2021-05-11 17:11:28.359353,COMPLETED,73333.716,,50,64,5,0.000001,20,2023
vtmxnaft6c,2021-05-11 02:17:53.667888,2021-05-11 06:45:09.000000,2021-05-11 17:06:07.156893,COMPLETED,55208.538,,50,4,10,0.00001,20,2022
zwcrdfj2bc,2021-05-11 07:12:44.327406,2021-05-11 14:05:24.000000,2021-05-11 16:47:19.751710,COMPLETED,78750.774,,50,64,5,0.00003,10,2022
h5ffbqgbav,2021-05-11 08:43:32.374202,2021-05-11 13:35:18.000000,2021-05-11 16:11:25.202230,COMPLETED,80416.798,,50,16,5,0.000003,10,2024
tun3c2nip5,2021-05-10 18:40:51.311152,2021-05-10 18:41:01.000000,2021-05-11 16:02:19.510195,COMPLETED,50000.5,,25,16,10,0.00003,20,2022
3y3dkf3wad,2021-05-11 02:44:50.191361,2021-05-11 10:36:49.000000,2021-05-11 15:51:25.478680,COMPLETED,77291.78,,50,16,10,0.000001,10,2023
pvhudnh3g8,2021-05-11 04:48:33.636342,2021-05-11 05:12:23.000000,2021-05-11 15:44:13.690467,COMPLETED,80833.782,,25,16,5,0.000001,20,2022
vgi4di88v2,2021-05-10 18:15:08.104380,2021-05-10 18:15:13.000000,2021-05-11 15:28:01.089120,COMPLETED,50000.5,,25,4,10,0.00001,20,2022
9uyirpd5g6,2021-05-10 15:48:02.695319,2021-05-10 15:48:09.000000,2021-05-11 15:09:17.378370,COMPLETED,76666.742,,25,64,10,0.00001,20,2024
5wd25rq2zp,2021-05-11 08:47:03.372810,2021-05-11 09:36:48.000000,2021-05-11 15:07:01.137917,COMPLETED,79583.778,,25,16,5,0.00001,10,2025
fgusng3h9q,2021-05-11 02:06:11.393803,2021-05-11 09:26:36.000000,2021-05-11 14:58:07.854489,COMPLETED,77500.78,,50,16,10,0.000003,10,2021
8cemtqnf3r,2021-05-11 04:11:09.491397,2021-05-11 04:11:39.000000,2021-05-11 14:53:53.189673,COMPLETED,50000.5,,25,4,5,0.00001,20,2023
k5iqckzuv8,2021-05-11 02:37:46.001125,2021-05-11 04:31:32.000000,2021-05-11 14:48:13.137447,COMPLETED,80625.79,,25,64,10,0.000003,10,2023
rwg56qc3gs,2021-05-10 16:11:36.876154,2021-05-10 16:11:46.000000,2021-05-11 14:44:13.758329,COMPLETED,50000.5,,25,64,10,0.00003,20,2023
ctevypt3vv,2021-05-11 02:41:17.974458,2021-05-11 09:26:53.000000,2021-05-11 14:40:45.687333,COMPLETED,50000.5,,25,16,5,0.00003,10,2024
s6bhubm8h8,2021-05-11 06:43:42.150311,2021-05-11 09:26:42.000000,2021-05-11 14:35:20.316860,COMPLETED,76875.772,,50,4,10,0.000003,10,2024
kbvizjrn33,2021-05-11 02:40:07.932467,2021-05-11 04:00:01.000000,2021-05-11 14:30:32.338100,COMPLETED,50000.5,,50,64,10,0.00003,20,2021
nuryj7pu2r,2021-05-10 16:10:25.250218,2021-05-10 16:25:33.000000,2021-05-11 14:17:34.613238,COMPLETED,50000.5,,25,4,10,0.00003,20,2022
fcnmzq66vy,2021-05-11 02:54:07.716617,2021-05-11 03:30:13.000000,2021-05-11 14:14:53.011518,COMPLETED,50000.5,,25,16,5,0.00003,20,2024
wbduwtvt2z,2021-05-11 02:59:56.773134,2021-05-11 08:56:24.000000,2021-05-11 14:13:44.450178,COMPLETED,72916.74,,50,4,5,0.000001,20,2023
k2xcnnff2y,2021-05-10 15:30:25.606880,2021-05-10 15:30:28.000000,2021-05-11 13:43:55.196593,COMPLETED,49791.496,,25,4,10,0.00001,20,2025
bmrwq82hu7,2021-05-10 15:53:52.846794,2021-05-10 15:53:53.000000,2021-05-11 13:35:54.897113,COMPLETED,50000.5,,25,4,10,0.00001,20,2024
uzn97trwzm,2021-05-10 16:04:30.418051,2021-05-10 16:04:32.000000,2021-05-11 13:23:48.978559,COMPLETED,77500.788,,25,64,10,0.000003,20,2024
yjjh34tf6d,2021-05-11 08:01:41.335181,2021-05-11 08:02:03.000000,2021-05-11 13:05:44.829042,COMPLETED,73333.746,,50,4,10,0.000001,10,2021
3yzu9ez3ze,2021-05-11 02:13:10.085355,2021-05-11 02:36:10.000000,2021-05-11 12:54:24.543094,COMPLETED,79583.784,,25,4,10,0.000001,10,2023
c6gut9kzzh,2021-05-11 00:20:49.038965,2021-05-11 00:23:39.000000,2021-05-11 12:04:09.488058,COMPLETED,75833.764,,25,16,5,0.000003,20,2025
bmvmai6fx2,2021-05-11 09:20:53.725081,2021-05-11 09:21:12.000000,2021-05-11 11:56:52.453809,COMPLETED,78958.772,,50,64,5,0.00001,10,2025
ns93h5n9s7,2021-05-11 03:24:34.796257,2021-05-11 06:30:16.000000,2021-05-11 11:51:12.295921,COMPLETED,78750.774,,50,64,5,0.000003,20,2023
qdtemwbktr,2021-05-11 05:44:26.650636,2021-05-11 06:30:21.000000,2021-05-11 11:47:26.963807,COMPLETED,50000.5,,50,16,5,0.00003,20,2021
ri9auzbcpc,2021-05-10 13:34:01.506567,2021-05-10 13:34:22.000000,2021-05-11 10:48:47.046302,COMPLETED,50000.5,,25,16,10,0.00003,20,2021
gwrrci3ze8,2021-05-10 23:51:54.923878,2021-05-10 23:52:01.000000,2021-05-11 10:05:52.222828,COMPLETED,77916.764,,50,16,10,0.000001,20,2024
wvexf2qu6e,2021-05-11 04:45:03.188458,2021-05-11 04:45:42.000000,2021-05-11 10:03:26.649812,COMPLETED,82500.79,,50,4,5,0.00001,20,2025
w29cc4ugue,2021-05-10 21:16:36.759776,2021-05-10 21:17:07.000000,2021-05-11 08:31:38.710954,COMPLETED,72916.712,,25,64,5,0.000003,20,2024
3fptytxzdu,2021-05-10 21:44:44.988323,2021-05-10 21:45:37.000000,2021-05-11 08:24:23.550136,COMPLETED,76666.758,,25,64,10,0.000001,10,2024
sp8rjagr33,2021-05-11 03:01:10.628841,2021-05-11 03:01:43.000000,2021-05-11 08:14:03.971207,COMPLETED,79166.796,,50,4,10,0.000001,10,2022
pku6aw4bpv,2021-05-10 22:00:02.467442,2021-05-10 22:00:29.000000,2021-05-11 08:05:07.137026,COMPLETED,50000.5,,50,16,10,0.00003,20,2022
efaqans5f2,2021-05-10 21:18:59.805373,2021-05-10 21:19:03.000000,2021-05-11 08:01:13.951911,COMPLETED,80208.804,,25,64,5,0.00001,20,2024
3ss2a82dji,2021-05-10 20:45:57.612573,2021-05-10 20:46:00.000000,2021-05-11 07:45:31.132403,COMPLETED,50000.5,,25,64,10,0.00003,10,2024
4zemak9gaf,2021-05-11 01:53:10.730973,2021-05-11 02:28:55.000000,2021-05-11 07:40:37.874764,COMPLETED,80625.792,,25,64,5,0.00001,10,2025
e9qepp5znr,2021-05-11 02:16:41.092746,2021-05-11 02:17:04.000000,2021-05-11 07:37:49.741400,COMPLETED,50000.5,,50,4,5,0.00003,20,2023
3jcva6ve4i,2021-05-10 21:05:57.204012,2021-05-10 21:06:07.000000,2021-05-11 07:15:48.262075,COMPLETED,75833.78,,50,64,10,0.00001,20,2025
b7v5dy4d9u,2021-05-10 20:57:43.729830,2021-05-10 20:57:46.000000,2021-05-11 07:12:07.403411,COMPLETED,78333.782,,25,16,10,0.000003,10,2021
9bzdfrw3ja,2021-05-11 00:45:29.865905,2021-05-11 01:55:23.000000,2021-05-11 07:03:13.653943,COMPLETED,79166.794,,50,4,10,0.000003,10,2025
nydrjnu6nm,2021-05-10 19:34:46.277488,2021-05-10 19:35:35.000000,2021-05-11 06:43:03.189905,COMPLETED,81250.784,,50,16,10,0.000003,20,2021
dtmjc4qvuk,2021-05-11 02:59:57.461931,2021-05-11 03:26:25.000000,2021-05-11 06:07:06.124136,COMPLETED,80625.782,,50,16,5,0.000003,10,2025
w3ndqq36t8,2021-05-10 19:26:33.719968,2021-05-10 19:26:45.000000,2021-05-11 05:43:50.905220,COMPLETED,76666.78,,25,64,10,0.000003,10,2021
87dxy77u8m,2021-05-10 08:03:35.560515,2021-05-10 08:06:01.000000,2021-05-11 05:40:54.682568,COMPLETED,80833.792,,25,16,10,0.000001,20,2023
9i83bcqn33,2021-05-10 18:36:10.064330,2021-05-10 18:36:31.000000,2021-05-11 05:17:36.796181,COMPLETED,77083.786,,25,16,10,0.000003,10,2024
iiqhy28p5b,2021-05-10 18:37:21.139798,2021-05-10 18:37:30.000000,2021-05-11 04:47:29.566991,COMPLETED,76666.786,,50,16,10,0.00001,20,2025
pcqqgwu7iv,2021-05-10 18:43:12.766491,2021-05-10 18:43:18.000000,2021-05-11 04:44:15.220308,COMPLETED,72708.728,,50,64,10,0.000001,20,2021
jhdsk5fnas,2021-05-10 15:26:54.030711,2021-05-10 15:26:55.000000,2021-05-11 02:17:21.248484,COMPLETED,50000.5,,25,4,5,0.00003,20,2024
