trial_id,creation_date,start_date,completion_date,state,dev_test_combo,iterations,coord_interval,influence_tuning_batch_size,influence_tuning_epochs,influence_tuning_lr,num_train_epochs,seed
54x63jiexa,2021-05-10 22:39:06.231970,2021-05-10 22:39:09.000000,2021-05-10 23:15:17.504546,COMPLETED,78958.776,,50,16,5,0.000003,10,2024
jitcdquhp2,2021-05-10 22:02:38.006886,2021-05-10 22:02:48.000000,2021-05-10 23:09:51.536140,COMPLETED,50000.5,,50,16,5,0.00003,20,2021
64y4mwcswf,2021-05-10 22:26:39.181884,2021-05-10 22:27:47.000000,2021-05-10 23:03:59.646052,COMPLETED,87708.846,,50,64,5,0.00003,10,2024
7vpb3g4aww,2021-05-10 21:52:31.939536,2021-05-10 21:52:34.000000,2021-05-10 22:56:38.422713,COMPLETED,81875.818,,25,16,5,0.00001,10,2024
7g32gvqqw6,2021-05-10 18:27:08.349551,2021-05-10 18:27:10.000000,2021-05-10 22:53:49.359997,COMPLETED,80416.802,,25,4,10,0.00001,20,2023
dsr7kkcyyn,2021-05-10 20:30:33.250248,2021-05-10 20:30:40.000000,2021-05-10 22:49:14.797919,COMPLETED,81875.856,,25,16,5,0.00003,20,2024
vrbgkdzt8c,2021-05-10 22:07:09.191978,2021-05-10 22:07:18.000000,2021-05-10 22:41:57.784664,COMPLETED,80625.796,,50,64,5,0.00003,10,2022
ducbetg9aa,2021-05-10 20:26:03.159324,2021-05-10 20:26:06.000000,2021-05-10 22:38:29.261308,COMPLETED,77916.782,,25,4,5,0.000003,20,2025
7zp54a6cqu,2021-05-10 17:55:39.284544,2021-05-10 18:15:30.000000,2021-05-10 22:38:12.568893,COMPLETED,84583.858,,25,4,10,0.00003,20,2021
i9xihp6q76,2021-05-10 21:27:48.212002,2021-05-10 21:27:54.000000,2021-05-10 22:35:49.073302,COMPLETED,79791.808,,50,4,5,0.00001,20,2025
jpezkyhphn,2021-05-10 20:12:33.922847,2021-05-10 20:12:45.000000,2021-05-10 22:25:53.445915,COMPLETED,50000.5,,50,64,10,0.00003,20,2021
7kgyp8u7qh,2021-05-10 21:15:25.230548,2021-05-10 21:15:35.000000,2021-05-10 22:24:19.603944,COMPLETED,75208.756,,50,64,5,0.000003,20,2023
mh55y6dqn5,2021-05-10 20:05:52.241103,2021-05-10 20:05:56.000000,2021-05-10 22:15:15.014896,COMPLETED,77500.776,,25,64,10,0.000003,10,2023
fydtnpwvmk,2021-05-10 17:53:24.311441,2021-05-10 17:53:52.000000,2021-05-10 22:13:49.783637,COMPLETED,77708.776,,25,4,10,0.000003,20,2021
96be2pqgbi,2021-05-10 19:54:40.689523,2021-05-10 19:55:36.000000,2021-05-10 22:11:14.811667,COMPLETED,79166.772,,50,4,10,0.00001,20,2022
xw7rc5kbyh,2021-05-10 21:04:11.468606,2021-05-10 21:04:13.000000,2021-05-10 22:09:42.707898,COMPLETED,77083.768,,50,64,5,0.00001,20,2023
4689ug68zt,2021-05-10 20:00:16.139884,2021-05-10 20:00:20.000000,2021-05-10 22:09:22.132443,COMPLETED,73541.726,,50,16,10,0.000001,20,2023
yu94fgmy24,2021-05-10 20:55:07.742417,2021-05-10 20:56:53.000000,2021-05-10 22:06:57.132455,COMPLETED,79583.778,,50,4,5,0.000001,20,2023
wgrkng44s3,2021-05-10 20:04:44.536779,2021-05-10 20:05:03.000000,2021-05-10 22:07:04.202064,COMPLETED,79791.782,,50,64,10,0.00003,20,2023
xz4p5hgnhd,2021-05-10 20:59:39.129465,2021-05-10 21:00:00.000000,2021-05-10 22:06:48.269131,COMPLETED,84791.83,,50,64,10,0.00003,10,2024
2432pb836r,2021-05-10 21:00:47.754435,2021-05-10 21:00:57.000000,2021-05-10 22:05:50.524200,COMPLETED,78750.778,,50,16,10,0.000001,10,2022
upket8fyhu,2021-05-10 20:56:15.826168,2021-05-10 20:56:27.000000,2021-05-10 22:02:17.834509,COMPLETED,80000.77,,50,4,10,0.000001,10,2022
fvau4xsdrd,2021-05-10 19:40:08.160207,2021-05-10 19:40:20.000000,2021-05-10 21:51:52.098177,COMPLETED,77291.77,,25,4,10,0.000001,10,2023
jt45xvnun9,2021-05-10 17:02:57.745205,2021-05-10 17:03:03.000000,2021-05-10 21:40:27.941781,COMPLETED,78541.784,,25,16,10,0.00001,20,2025
j6khgmvfbt,2021-05-10 20:29:24.695697,2021-05-10 20:29:32.000000,2021-05-10 21:34:49.267867,COMPLETED,77291.748,,50,16,10,0.000001,10,2023
evgaqtjvuz,2021-05-10 20:23:44.823042,2021-05-10 20:23:47.000000,2021-05-10 21:27:15.637754,COMPLETED,50000.5,,25,16,5,0.00003,10,2024
r96axc4pma,2021-05-10 20:41:41.912223,2021-05-10 20:41:51.000000,2021-05-10 21:16:03.334348,COMPLETED,78333.786,,50,16,5,0.000003,10,2025
epnjynuksu,2021-05-10 20:39:27.692560,2021-05-10 20:39:31.000000,2021-05-10 21:14:30.348937,COMPLETED,76875.774,,50,4,5,0.000001,10,2023
m6redrv84x,2021-05-10 18:57:33.441936,2021-05-10 18:57:49.000000,2021-05-10 21:03:13.755459,COMPLETED,80833.796,,25,64,10,0.000003,10,2022
nx6t7hn5ev,2021-05-10 19:53:30.896767,2021-05-10 19:53:36.000000,2021-05-10 21:03:14.529434,COMPLETED,70000.72,,50,64,5,0.000001,20,2021
9igepe5qjn,2021-05-10 18:44:00.153896,2021-05-10 18:44:04.000000,2021-05-10 20:59:35.511173,COMPLETED,77291.768,,25,16,5,0.000003,20,2023
sh32teewcr,2021-05-10 19:52:22.514978,2021-05-10 19:52:30.000000,2021-05-10 20:59:44.563705,COMPLETED,50000.5,,50,4,5,0.00003,20,2023
sxd44ratnj,2021-05-10 16:38:20.438924,2021-05-10 16:38:21.000000,2021-05-10 20:54:50.586994,COMPLETED,50000.5,,25,16,10,0.00003,20,2024
3sea8bnz78,2021-05-10 18:32:46.794423,2021-05-10 18:35:38.000000,2021-05-10 20:55:06.673735,COMPLETED,76458.748,,25,16,5,0.000003,20,2025
tuvhehkrrt,2021-05-10 19:09:55.520174,2021-05-10 19:32:55.000000,2021-05-10 20:41:34.198968,COMPLETED,77916.764,,50,16,10,0.000003,10,2021
rm5iqam6cd,2021-05-10 18:20:26.000083,2021-05-10 18:20:33.000000,2021-05-10 20:38:39.883164,COMPLETED,80625.788,,25,64,5,0.00003,20,2025
p88rj2bwbz,2021-05-10 18:10:11.932387,2021-05-10 18:10:32.000000,2021-05-10 20:30:12.705984,COMPLETED,72500.716,,25,4,5,0.00003,20,2025
pwfe4zrymv,2021-05-10 15:47:58.665530,2021-05-10 15:48:01.000000,2021-05-10 20:28:43.475091,COMPLETED,50000.5,,25,16,10,0.00003,20,2022
jcjukmbp3p,2021-05-10 18:20:24.614681,2021-05-10 18:20:32.000000,2021-05-10 20:25:04.534691,COMPLETED,70208.702,,50,16,10,0.000001,20,2024
unzpaaykrw,2021-05-10 18:16:58.086709,2021-05-10 18:17:05.000000,2021-05-10 20:22:47.281143,COMPLETED,37500.392,,50,16,10,0.00003,20,2022
xx9epgjge3,2021-05-10 18:00:09.113773,2021-05-10 18:06:04.000000,2021-05-10 20:12:14.467262,COMPLETED,73750.726,,25,64,10,0.000001,10,2024
qhftpqps2w,2021-05-10 18:58:41.929814,2021-05-10 18:58:45.000000,2021-05-10 20:04:52.090184,COMPLETED,74583.736,,50,64,5,0.000001,20,2025
mjw2u6r6v6,2021-05-10 17:42:07.652349,2021-05-10 17:42:11.000000,2021-05-10 20:04:01.851741,COMPLETED,76666.766,,25,64,5,0.00001,20,2024
i4kf3ja37b,2021-05-10 18:50:46.585677,2021-05-10 18:50:49.000000,2021-05-10 19:59:20.208479,COMPLETED,75208.758,,25,64,5,0.00001,10,2025
5d6ebeq7vq,2021-05-10 15:30:09.554075,2021-05-10 15:30:11.000000,2021-05-10 19:58:25.123331,COMPLETED,82916.84,,25,4,10,0.00001,20,2022
6kritegf77,2021-05-10 17:37:39.074799,2021-05-10 17:37:50.000000,2021-05-10 19:54:30.045416,COMPLETED,74791.762,,25,64,5,0.000003,20,2024
briab632s5,2021-05-10 18:44:01.142824,2021-05-10 18:44:06.000000,2021-05-10 19:52:21.964512,COMPLETED,71666.714,,50,4,10,0.000003,10,2025
5sz8tb4etu,2021-05-10 19:14:24.421343,2021-05-10 19:15:37.000000,2021-05-10 19:51:26.138021,COMPLETED,76666.746,,50,4,5,0.000001,10,2021
n6xjgr3uya,2021-05-10 19:03:12.912930,2021-05-10 19:05:47.000000,2021-05-10 19:39:54.167647,COMPLETED,76666.77,,50,16,5,0.000001,10,2023
sgry6tavbc,2021-05-10 18:12:26.505274,2021-05-10 18:12:31.000000,2021-05-10 19:18:45.360485,COMPLETED,77083.74,,25,64,5,0.00001,10,2023
6xkcj9vtzy,2021-05-10 14:35:28.778191,2021-05-10 14:35:39.000000,2021-05-10 19:14:20.527332,COMPLETED,50000.5,,25,4,10,0.00003,20,2022
6pz8esc8nw,2021-05-10 16:59:36.344803,2021-05-10 16:59:47.000000,2021-05-10 19:09:31.547113,COMPLETED,77708.788,,50,64,10,0.00001,20,2025
dstn8k9g7g,2021-05-10 14:36:37.940906,2021-05-10 14:36:55.000000,2021-05-10 19:02:39.835962,COMPLETED,80208.8,,25,64,10,0.00003,20,2023
d74dyg3qre,2021-05-10 17:52:13.521943,2021-05-10 17:52:31.000000,2021-05-10 18:58:00.203808,COMPLETED,78958.786,,25,4,5,0.000003,10,2025
7hg4tzcujz,2021-05-10 18:21:34.016904,2021-05-10 18:21:53.000000,2021-05-10 18:56:24.551171,COMPLETED,72916.732,,50,64,5,0.000001,10,2024
mwh292wxvx,2021-05-10 14:27:35.518671,2021-05-10 14:27:45.000000,2021-05-10 18:50:05.692691,COMPLETED,71875.716,,25,64,10,0.000003,20,2024
pf247dyjrp,2021-05-10 17:35:24.212426,2021-05-10 17:35:32.000000,2021-05-10 18:43:29.607896,COMPLETED,50000.5,,50,4,10,0.00003,10,2021
wgpuihcvh7,2021-05-10 16:34:58.709384,2021-05-10 16:35:47.000000,2021-05-10 18:42:56.052913,COMPLETED,80000.786,,25,16,10,0.000003,10,2021
nm53dnnbmi,2021-05-10 17:27:33.780328,2021-05-10 17:27:36.000000,2021-05-10 18:32:17.306468,COMPLETED,75833.754,,25,64,5,0.000001,10,2024
5kks7dq6hv,2021-05-10 17:21:59.749671,2021-05-10 17:22:01.000000,2021-05-10 18:26:08.014760,COMPLETED,50000.5,,25,64,5,0.00003,10,2021
t93nur7w44,2021-05-10 17:46:38.895532,2021-05-10 17:46:48.000000,2021-05-10 18:21:12.897729,COMPLETED,72916.726,,50,64,5,0.000001,10,2022
bxgbkx9r6c,2021-05-10 16:05:56.442123,2021-05-10 16:06:09.000000,2021-05-10 18:20:07.298650,COMPLETED,75625.736,,50,16,10,0.000003,20,2021
6xau5itriv,2021-05-10 16:07:04.032146,2021-05-10 16:07:06.000000,2021-05-10 18:19:55.255635,COMPLETED,50000.5,,25,64,10,0.00003,10,2024
jphgjpwa5e,2021-05-10 13:53:57.905384,2021-05-10 13:53:59.000000,2021-05-10 18:16:22.395272,COMPLETED,82500.836,,25,4,10,0.00001,20,2024
uuydpj7smg,2021-05-10 16:01:27.067555,2021-05-10 16:01:34.000000,2021-05-10 18:11:43.024794,COMPLETED,72916.72,,25,64,10,0.000003,10,2021
iqa853y2sa,2021-05-10 12:37:03.476777,2021-05-10 13:21:04.000000,2021-05-10 18:09:04.560635,COMPLETED,82083.832,,25,4,10,0.00001,20,2025
p4rn9qxdmd,2021-05-10 13:41:43.963546,2021-05-10 13:41:51.000000,2021-05-10 17:59:49.287451,COMPLETED,73541.738,,25,64,10,0.00001,20,2024
3gqs5b9ibf,2021-05-10 15:49:06.523737,2021-05-10 15:49:08.000000,2021-05-10 17:55:35.599031,COMPLETED,78541.784,,50,64,10,0.000001,20,2021
6uyd8e7qum,2021-05-10 16:47:17.504074,2021-05-10 16:47:26.000000,2021-05-10 17:52:49.973067,COMPLETED,50000.5,,50,16,5,0.00001,20,2021
6kremmkqea,2021-05-10 15:44:37.216589,2021-05-10 15:44:39.000000,2021-05-10 17:51:49.995804,COMPLETED,80833.796,,50,16,10,0.00001,20,2025
xhn5ygaf25,2021-05-10 16:39:28.478871,2021-05-10 16:39:38.000000,2021-05-10 17:45:30.285584,COMPLETED,72916.72,,50,4,10,0.000001,10,2025
93tt26bwf8,2021-05-10 15:31:17.285958,2021-05-10 15:31:19.000000,2021-05-10 17:41:55.640234,COMPLETED,80833.796,,25,16,10,0.000003,10,2024
vmssuw5gx3,2021-05-10 16:28:15.551920,2021-05-10 16:28:20.000000,2021-05-10 17:37:07.353943,COMPLETED,72500.75,,50,64,5,0.00001,20,2025
8xamtx22y6,2021-05-10 16:30:30.567626,2021-05-10 16:30:39.000000,2021-05-10 17:34:36.870187,COMPLETED,80833.778,,25,4,5,0.00001,10,2021
4jg4je98sj,2021-05-10 16:52:52.024378,2021-05-10 16:52:57.000000,2021-05-10 17:26:48.847697,COMPLETED,77708.768,,50,16,5,0.000001,10,2021
tb7idpfck8,2021-05-10 16:14:52.402313,2021-05-10 16:15:27.000000,2021-05-10 17:21:12.487777,COMPLETED,79583.786,,50,4,10,0.000003,10,2023
27c4hvxhfi,2021-05-10 15:53:37.259158,2021-05-10 15:53:39.000000,2021-05-10 17:01:54.210496,COMPLETED,50000.5,,25,4,5,0.00003,10,2021
g8a4chs29x,2021-05-10 12:22:27.876997,2021-05-10 12:22:30.000000,2021-05-10 16:59:17.230445,COMPLETED,50000.5,,25,16,10,0.00003,20,2021
6kxcn84ug5,2021-05-10 14:30:58.908899,2021-05-10 14:31:14.000000,2021-05-10 16:52:41.525682,COMPLETED,80208.826,,25,64,5,0.00003,20,2022
q8esejkisj,2021-05-10 14:29:50.025065,2021-05-10 14:29:59.000000,2021-05-10 16:46:14.255703,COMPLETED,80000.79,,25,16,5,0.000003,20,2022
f9x9iasngw,2021-05-10 14:32:06.988284,2021-05-10 14:32:09.000000,2021-05-10 16:39:24.966348,COMPLETED,79375.802,,50,4,10,0.00001,20,2023
b9v84uhcev,2021-05-10 14:35:30.006411,2021-05-10 14:35:39.000000,2021-05-10 16:38:15.349153,COMPLETED,72083.728,,50,64,10,0.000003,20,2023
k4gxdaa7ji,2021-05-10 14:19:41.969891,2021-05-10 14:20:04.000000,2021-05-10 16:34:01.405814,COMPLETED,50000.5,,25,4,10,0.00003,10,2023
r8e5be2hs4,2021-05-10 14:23:07.998548,2021-05-10 14:23:10.000000,2021-05-10 16:30:04.234636,COMPLETED,77916.77,,50,64,10,0.00001,20,2023
tuf7pzhsac,2021-05-10 15:52:27.696765,2021-05-10 15:52:41.000000,2021-05-10 16:27:34.380707,COMPLETED,70625.734,,50,16,5,0.000001,10,2025
3xuapq8rp7,2021-05-10 14:07:24.071862,2021-05-10 14:07:27.000000,2021-05-10 16:14:02.232008,COMPLETED,82708.814,,50,4,10,0.000001,20,2024
fc4b7mbeit,2021-05-10 14:56:43.415452,2021-05-10 14:56:53.000000,2021-05-10 16:06:38.389872,COMPLETED,80416.784,,50,4,5,0.00001,20,2022
ythxjrw5jy,2021-05-10 15:30:08.522722,2021-05-10 15:30:24.000000,2021-05-10 16:05:46.621245,COMPLETED,78125.758,,50,64,5,0.000003,10,2022
688a5f4pbp,2021-05-10 15:26:46.987815,2021-05-10 15:26:50.000000,2021-05-10 16:00:27.508043,COMPLETED,82708.81,,50,64,5,0.00003,10,2021
iuy7u3meru,2021-05-10 14:42:13.014244,2021-05-10 14:42:24.000000,2021-05-10 15:53:28.440312,COMPLETED,84583.846,,50,4,10,0.00001,10,2021
wx9z7i5ii5,2021-05-10 13:35:01.709881,2021-05-10 13:35:12.000000,2021-05-10 15:52:19.085954,COMPLETED,75625.748,,50,64,10,0.000001,20,2025
zbapcbszym,2021-05-10 14:44:28.225659,2021-05-10 14:44:31.000000,2021-05-10 15:48:29.397842,COMPLETED,77708.774,,50,16,5,0.000003,20,2022
27vtu9k9v9,2021-05-10 11:15:23.836847,2021-05-10 11:15:36.000000,2021-05-10 15:47:44.995464,COMPLETED,75833.768,,25,16,10,0.000003,20,2025
h4f9uqwsq3,2021-05-10 11:12:01.577816,2021-05-10 11:12:10.000000,2021-05-10 15:44:25.090393,COMPLETED,50000.5,,25,4,10,0.00003,20,2023
jimzn54c3n,2021-05-10 14:56:42.138518,2021-05-10 14:56:52.000000,2021-05-10 15:30:54.977911,COMPLETED,50000.5,,50,16,5,0.00003,10,2024
c88ncveg3h,2021-05-10 12:32:35.766658,2021-05-10 13:21:38.000000,2021-05-10 15:30:05.202714,COMPLETED,81041.808,,25,64,10,0.00001,10,2022
7kchfq94hn,2021-05-10 14:23:06.981478,2021-05-10 14:23:09.000000,2021-05-10 15:29:31.458224,COMPLETED,78125.756,,50,4,10,0.000003,10,2022
4camt7adin,2021-05-10 13:16:03.474367,2021-05-10 13:16:07.000000,2021-05-10 15:26:28.559092,COMPLETED,79375.788,,50,64,10,0.00001,20,2021
j7mcb27i4v,2021-05-10 14:20:50.038077,2021-05-10 14:21:10.000000,2021-05-10 14:56:34.168692,COMPLETED,79166.788,,50,64,5,0.00003,10,2025
n4vr3ec6kd,2021-05-12 02:25:28.561982,2021-05-12 02:25:36.000000,2021-05-12 03:34:10.357468,COMPLETED,80208.796,,50,64,10,0.00001,10,2024
xzm2d5myeq,2021-05-12 02:06:33.664304,2021-05-12 02:21:26.000000,2021-05-12 03:32:00.612016,COMPLETED,83750.822,,25,16,5,0.00003,10,2021
bxmzbpwghc,2021-05-12 02:23:12.909002,2021-05-12 02:23:15.000000,2021-05-12 03:28:26.496012,COMPLETED,77083.772,,25,64,5,0.000003,10,2025
dh97veh5yy,2021-05-12 02:02:00.829476,2021-05-12 02:18:47.000000,2021-05-12 03:25:30.586373,COMPLETED,86875.848,,50,64,10,0.00003,10,2021
mqfynx4fsf,2021-05-12 02:48:52.423730,2021-05-12 02:49:07.000000,2021-05-12 03:22:25.732215,COMPLETED,77083.778,,50,64,5,0.000003,10,2023
snrv83hzib,2021-05-12 02:13:13.148711,2021-05-12 02:13:32.000000,2021-05-12 03:24:12.744473,COMPLETED,67500.694,,50,64,10,0.000001,10,2025
4xz6uri3yg,2021-05-11 22:24:39.141506,2021-05-12 00:57:22.000000,2021-05-12 03:11:46.779762,COMPLETED,77291.77,,25,64,5,0.00001,20,2022
zutk9nsqg3,2021-05-12 02:05:23.830499,2021-05-12 02:05:47.000000,2021-05-12 03:11:30.036931,COMPLETED,50000.5,,50,16,10,0.00003,10,2021
7qev9qp4z3,2021-05-12 01:07:27.186300,2021-05-12 02:02:41.000000,2021-05-12 03:11:12.909522,COMPLETED,86875.824,,25,4,5,0.00001,10,2023
g9h2ib98vc,2021-05-12 00:58:32.938943,2021-05-12 00:59:09.000000,2021-05-12 03:10:18.846382,COMPLETED,86041.846,,25,4,10,0.00001,10,2024
s9jzgxkb6t,2021-05-12 02:03:09.932326,2021-05-12 02:03:29.000000,2021-05-12 03:08:56.802267,COMPLETED,79791.764,,25,64,5,0.000003,10,2023
gqkjqt3a7a,2021-05-12 02:00:50.005427,2021-05-12 02:01:08.000000,2021-05-12 03:05:53.782736,COMPLETED,78541.778,,50,64,10,0.00001,10,2021
z84excmgja,2021-05-12 01:56:23.194566,2021-05-12 01:56:37.000000,2021-05-12 03:01:26.331746,COMPLETED,81666.812,,25,64,5,0.00003,10,2025
qwcr8nc8rm,2021-05-12 00:40:47.637468,2021-05-12 00:41:13.000000,2021-05-12 02:55:57.015599,COMPLETED,78958.774,,25,4,10,0.000001,10,2021
mkzf6s8gbc,2021-05-12 01:00:47.957475,2021-05-12 01:42:24.000000,2021-05-12 02:47:57.056369,COMPLETED,79583.792,,50,16,10,0.000003,10,2024
4ymgbh8d5e,2021-05-12 01:35:19.407928,2021-05-12 01:35:24.000000,2021-05-12 02:42:42.458506,COMPLETED,76250.764,,25,64,5,0.00001,10,2024
xksz5a89jj,2021-05-12 00:27:27.923199,2021-05-12 00:27:48.000000,2021-05-12 02:33:26.239691,COMPLETED,82708.77,,25,16,10,0.00003,10,2021
rq5ac89dmx,2021-05-12 00:57:24.692588,2021-05-12 01:16:49.000000,2021-05-12 02:24:20.288156,COMPLETED,77708.764,,25,64,5,0.00003,10,2024
3wvce3rsf8,2021-05-11 22:02:42.689069,2021-05-11 22:03:06.000000,2021-05-12 02:22:20.987774,COMPLETED,78333.762,,25,16,10,0.000003,20,2022
wpba3ufy26,2021-05-11 22:42:40.551531,2021-05-12 00:04:47.000000,2021-05-12 02:12:39.990228,COMPLETED,79791.782,,25,4,10,0.000003,10,2022
bm7mzkmxei,2021-05-11 23:54:04.239172,2021-05-11 23:54:10.000000,2021-05-12 02:05:34.034404,COMPLETED,50000.5,,50,4,10,0.00003,20,2022
zefx8b85j3,2021-05-11 23:37:16.922442,2021-05-11 23:48:52.000000,2021-05-12 02:05:23.342164,COMPLETED,50000.5,,25,4,5,0.00003,20,2021
gh2769vsqy,2021-05-11 23:49:30.809364,2021-05-11 23:49:41.000000,2021-05-12 02:04:21.683340,COMPLETED,75208.758,,25,16,5,0.000003,20,2024
ff945qktk5,2021-05-11 23:52:56.299238,2021-05-11 23:53:31.000000,2021-05-12 02:02:15.639069,COMPLETED,75000.758,,25,64,5,0.00001,20,2021
h6rymeu4tu,2021-05-11 23:50:40.966530,2021-05-11 23:51:03.000000,2021-05-12 02:00:55.629344,COMPLETED,75833.76,,50,4,10,0.000003,20,2021
bpqkaye8zh,2021-05-11 22:47:09.952907,2021-05-11 23:53:17.000000,2021-05-12 02:00:01.285605,COMPLETED,72083.72,,50,64,10,0.000003,20,2024
u6w33yikzy,2021-05-12 01:21:50.724728,2021-05-12 01:22:05.000000,2021-05-12 01:56:10.915439,COMPLETED,75208.766,,50,64,5,0.000003,10,2024
jqgqxwemgc,2021-05-12 00:33:01.016915,2021-05-12 00:33:21.000000,2021-05-12 01:42:18.578840,COMPLETED,79166.786,,50,4,10,0.000001,10,2023
uagxdg4sng,2021-05-12 00:58:32.061955,2021-05-12 00:58:48.000000,2021-05-12 01:34:23.434328,COMPLETED,50000.5,,50,4,5,0.00003,10,2025
3y6hbuidwi,2021-05-11 23:10:36.981191,2021-05-11 23:20:08.000000,2021-05-12 01:28:27.106338,COMPLETED,81875.834,,50,16,10,0.00003,20,2021
ytey49yvau,2021-05-11 21:35:24.836448,2021-05-12 00:16:14.000000,2021-05-12 01:24:15.188154,COMPLETED,52708.536,,50,4,10,0.00003,10,2022
affwbdpxvi,2021-05-11 20:54:14.394253,2021-05-11 20:54:18.000000,2021-05-12 01:22:37.255805,COMPLETED,50000.5,,25,64,10,0.00003,20,2022
qxg6mf976q,2021-05-11 20:46:26.272639,2021-05-11 20:46:39.000000,2021-05-12 01:21:06.658110,COMPLETED,72083.752,,25,16,10,0.000003,20,2024
gsgc963umw,2021-05-11 22:39:18.926250,2021-05-11 22:55:28.000000,2021-05-12 01:06:53.955966,COMPLETED,85208.862,,25,64,10,0.00003,10,2023
j7xq2dcywg,2021-05-11 23:47:16.227494,2021-05-11 23:53:59.000000,2021-05-12 00:59:57.104167,COMPLETED,74375.738,,50,16,10,0.000001,10,2021
xgmcjjbpf9,2021-05-11 21:45:28.910335,2021-05-11 23:51:00.000000,2021-05-12 00:58:35.759875,COMPLETED,78750.766,,50,16,5,0.00001,20,2025
3pn6722x32,2021-05-11 23:37:17.768632,2021-05-11 23:52:03.000000,2021-05-12 00:58:24.693240,COMPLETED,82291.824,,25,4,5,0.00001,10,2024
87cb99mwab,2021-05-11 23:20:35.788931,2021-05-11 23:51:02.000000,2021-05-12 00:57:28.048150,COMPLETED,77708.77,,50,16,5,0.000003,20,2024
nn3iszwqy3,2021-05-11 22:23:32.186794,2021-05-11 23:50:59.000000,2021-05-12 00:57:07.115727,COMPLETED,74583.742,,25,16,5,0.000001,10,2024
93jvs3jx2y,2021-05-11 22:17:54.888648,2021-05-11 22:18:14.000000,2021-05-12 00:39:42.000764,COMPLETED,73750.754,,25,64,5,0.00001,20,2025
ihssmsrxgq,2021-05-11 23:57:24.374841,2021-05-11 23:57:37.000000,2021-05-12 00:32:14.636631,COMPLETED,78750.786,,50,16,5,0.000001,10,2022
ic2c337irc,2021-05-11 22:09:33.502449,2021-05-11 22:09:59.000000,2021-05-12 00:26:47.622291,COMPLETED,77916.792,,25,16,5,0.00001,20,2023
fm2n4eva2j,2021-05-11 19:31:41.228599,2021-05-11 19:31:51.000000,2021-05-11 23:56:33.270630,COMPLETED,75625.738,,25,64,10,0.000001,20,2021
xa3n6wf8g8,2021-05-11 22:47:09.219984,2021-05-11 22:47:13.000000,2021-05-11 23:53:36.290705,COMPLETED,80833.798,,50,64,5,0.000003,20,2021
tm5ewabwgv,2021-05-11 22:41:32.674214,2021-05-11 22:41:51.000000,2021-05-11 23:52:08.834160,COMPLETED,76458.774,,50,64,5,0.00001,20,2024
bxwxkt9jg9,2021-05-11 21:35:24.163166,2021-05-11 21:35:47.000000,2021-05-11 23:50:28.013700,COMPLETED,50000.5,,25,4,5,0.00003,20,2022
3kyfdiwcxv,2021-05-11 22:41:33.394693,2021-05-11 22:41:48.000000,2021-05-11 23:48:35.699466,COMPLETED,80000.792,,50,64,5,0.00003,20,2021
ry42tz5ub5,2021-05-11 19:30:33.815839,2021-05-11 19:30:40.000000,2021-05-11 23:46:28.628291,COMPLETED,76458.736,,25,16,10,0.000003,20,2023
nbypred85y,2021-05-11 22:30:14.247358,2021-05-11 22:30:35.000000,2021-05-11 23:37:10.281464,COMPLETED,75625.762,,50,16,5,0.000001,20,2021
cxtsfyxfeu,2021-05-11 21:13:45.089262,2021-05-11 21:14:19.000000,2021-05-11 23:36:08.664329,COMPLETED,73750.726,,25,16,5,0.000001,20,2023
b7rg2h77sh,2021-05-11 22:14:35.131919,2021-05-11 22:14:58.000000,2021-05-11 23:20:31.340661,COMPLETED,80833.8,,25,64,5,0.00001,10,2022
wg6qm5tpww,2021-05-11 21:45:28.276875,2021-05-11 22:14:02.000000,2021-05-11 23:20:08.898763,COMPLETED,73125.732,,50,64,10,0.000003,10,2021
uqnhy9km6g,2021-05-11 18:46:45.232754,2021-05-11 21:00:15.000000,2021-05-11 23:10:18.530402,COMPLETED,80416.782,,50,16,10,0.00001,20,2022
6zajqbrvdp,2021-05-11 20:53:07.414385,2021-05-11 20:53:22.000000,2021-05-11 23:04:21.691591,COMPLETED,86250.846,,50,16,10,0.00003,20,2023
3fdt7qhfkc,2021-05-11 19:04:39.197906,2021-05-11 20:31:07.000000,2021-05-11 22:46:10.513233,COMPLETED,83958.852,,25,16,5,0.00001,20,2024
zirz9n7dzh,2021-05-11 20:38:30.285941,2021-05-11 20:38:31.000000,2021-05-11 22:46:00.586388,COMPLETED,79375.796,,50,64,10,0.00003,20,2025
e2qm387zua,2021-05-11 21:16:44.675072,2021-05-11 21:34:24.000000,2021-05-11 22:41:44.485886,COMPLETED,82083.792,,50,16,10,0.00003,10,2025
byvjzpgqr8,2021-05-11 20:30:29.377495,2021-05-11 20:30:53.000000,2021-05-11 22:40:53.404306,COMPLETED,74375.746,,50,4,10,0.000001,20,2021
i7y3f2p5he,2021-05-11 22:04:56.975219,2021-05-11 22:05:28.000000,2021-05-11 22:40:26.988373,COMPLETED,56041.562,,50,16,5,0.00001,10,2024
34g924ywiv,2021-05-11 20:27:09.572848,2021-05-11 20:27:52.000000,2021-05-11 22:39:07.828432,COMPLETED,74583.736,,50,64,10,0.000001,20,2023
8rv66nnrat,2021-05-11 21:45:29.545034,2021-05-11 21:56:10.000000,2021-05-11 22:30:11.439225,COMPLETED,79166.768,,50,16,5,0.000003,10,2022
